pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,type,rarity,charged_moves,fast_moves,candy_required,distance,max_cp,attack_probability,base_capture_rate,base_flee_rate,dodge_probability,max_pokemon_action_frequency,min_pokemon_action_frequency,found_egg,found_evolution,found_wild,found_research,found_raid,found_photobomb
783,Hakamo-o,145,162,146,"['Dragon', 'Fighting']",Standard,"['Dragon Claw', 'Brick Break', 'Dragon Pulse']","['Tackle', 'Dragon Tail']",25.0,5,1929,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
784,Kommo-o,222,240,181,"['Dragon', 'Fighting']",Standard,"['Dragon Claw', 'Close Combat', 'Flamethrower', 'Boomburst', 'Brick Break']","['Poison Jab', 'Dragon Tail']",100.0,5,3785,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
785,Tapu Koko,250,181,172,"['Electric', 'Fairy']",Legendary,"['Thunderbolt', 'Dazzling Gleam', 'Brave Bird', 'Thunder']","['Volt Switch', 'Quick Attack']",0.0,20,3625,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
786,Tapu Lele,259,208,172,"['Psychic', 'Fairy']",Legendary,"['Psyshock', 'Moonblast', 'Focus Blast', 'Futuresight']","['Confusion', 'Astonish']",0.0,20,3998,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
787,Tapu Bulu,249,215,172,"['Grass', 'Fairy']",Legendary,"['Grass Knot', 'Dazzling Gleam', 'Megahorn', 'Solar Beam']","['Bullet Seed', 'Rock Smash']",0.0,20,3912,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
788,Tapu Fini,189,254,172,"['Water', 'Fairy']",Legendary,"['Surf', 'Moonblast', 'Ice Beam', 'Hydro Pump']","['Water Gun', 'Hidden Power']",0.0,20,3269,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
789,Cosmog,54,57,125,['Psychic'],Legendary,['Struggle'],['Splash'],0.0,20,494,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
790,Cosmoem,54,242,125,['Psychic'],Legendary,['Struggle'],['Splash'],25.0,20,935,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
791,Solgaleo,255,191,264,"['Psychic', 'Steel']",Legendary,"['Iron Head', 'Psychic Fangs', 'Solar Beam', 'Flamethrower']","['Zen Headbutt', 'Fire Spin']",100.0,20,4625,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
792,Lunala,255,191,264,"['Psychic', 'Ghost']",Legendary,"['Shadow Ball', 'Psychic', 'Moonblast', 'Futuresight']","['Confusion', 'Air Slash']",100.0,20,4625,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
793,Nihilego,249,210,240,"['Rock', 'Poison']",Ultra beast,"['Power Gem', 'Gunk Shot', 'Sludge Bomb', 'Rock Slide']","['Acid', 'Pound', 'Poison Jab']",0.0,20,4518,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
794,Buzzwole,236,196,216,"['Bug', 'Fighting']",Ultra beast,"['Power Up Punch', 'Fell Stinger', 'Lunge', 'Super Power']","['Counter', 'Poison Jab']",0.0,20,3959,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
795,Pheromosa,316,85,174,"['Bug', 'Fighting']",Ultra beast,"['Focus Blast', 'Bug Buzz', 'Lunge', 'Close Combat']","['Bug Bite', 'Low Kick']",0.0,20,3251,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
796,Xurkitree,330,144,195,['Electric'],Ultra beast,"['Discharge', 'Thunder', 'Power Whip', 'Dazzling Gleam']","['Thunder Shock', 'Spark']",0.0,20,4504,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
797,Celesteela,207,199,219,"['Steel', 'Flying']",Ultra beast,"['Iron Head', 'Body Slam', 'Heavy Slam', 'Bulldoze']","['Air Slash', 'Smack Down']",0.0,20,3549,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
798,Kartana,323,182,139,"['Grass', 'Steel']",Ultra beast,"['Leaf Blade', 'X Scissor', 'Night Slash', 'Aerial Ace']","['Air Slash', 'Razor Leaf']",0.0,20,4206,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
799,Guzzlord,188,99,440,"['Dark', 'Dragon']",Ultra beast,"['Brutal Swing', 'Dragon Claw', 'Crunch', 'Sludge Bomb']","['Snarl', 'Dragon Tail']",0.0,20,3303,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
800,Necrozma,277,220,200,"['Psychic', 'Ghost']",Legendary,"['Dark Pulse', 'Futuresight', 'Iron Head', 'Outrage']","['Metal Claw', 'Psycho Cut', 'Shadow Claw']",0.0,20,4689,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
801,Magearna,246,225,190,"['Steel', 'Fairy']",Mythic,['Struggle'],['Struggle'],0.0,20,4136,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
802,Marshadow,265,190,207,"['Fighting', 'Ghost']",Mythic,"['Close Combat', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Rock Slide']","['Sucker Punch', 'Counter', 'Poison Jab']",0.0,20,4268,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
803,Poipole,145,133,167,['Poison'],Ultra beast,"['Sludge Bomb', 'Sludge Wave', 'Fell Stinger']","['Poison Jab', 'Peck']",0.0,20,1876,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
804,Naganadel,263,159,177,"['Poison', 'Dragon']",Ultra beast,"['Sludge Bomb', 'Acrobatics', 'Fell Stinger', 'Dragon Pulse', 'Dragon Claw']","['Poison Jab', 'Air Slash']",200.0,20,3630,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
805,Stakataka,213,298,156,"['Rock', 'Steel']",Ultra beast,"['Flash Cannon', 'Stone Edge', 'Bulldoze']","['Rock Throw', 'Take Down']",0.0,20,3769,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
806,Blacephalon,315,148,142,"['Fire', 'Ghost']",Ultra beast,"['Mystical Fire', 'Shadow Ball', 'Overheat']","['Incinerate', 'Astonish']",0.0,20,3772,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
807,Zeraora,252,177,204,['Electric'],Mythic,"['Thunder Punch', 'Discharge', 'Wild Charge']","['Spark', 'Volt Switch']",0.0,20,3912,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
808,Meltan,118,99,130,['Steel'],Mythic,"['Flash Cannon', 'Thunderbolt']",['Thunder Shock'],0.0,20,1221,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
809,Melmetal,226,190,264,['Steel'],Mythic,"['Flash Cannon', 'Thunderbolt', 'Hyper Beam', 'Rock Slide', 'Super Power']",['Thunder Shock'],400.0,20,4118,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
810,Grookey,122,91,137,['Grass'],Standard,"['Energy Ball', 'Grass Knot']","['Scratch', 'Razor Leaf']",0.0,3,1242,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
811,Thwackey,165,134,172,['Grass'],Standard,"['Energy Ball', 'Grass Knot']","['Scratch', 'Razor Leaf']",25.0,3,2146,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
812,Rillaboom,239,168,225,['Grass'],Standard,"['Energy Ball', 'Grass Knot', 'Earth Power']","['Scratch', 'Razor Leaf']",100.0,3,3803,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
813,Scorbunny,132,79,137,['Fire'],Standard,"['Flame Charge', 'Flamethrower']","['Tackle', 'Ember']",0.0,3,1255,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
814,Raboot,170,125,163,['Fire'],Standard,"['Flame Charge', 'Flamethrower']","['Tackle', 'Ember']",25.0,3,2086,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
815,Cinderace,238,163,190,['Fire'],Standard,"['Flame Charge', 'Flamethrower', 'Focus Blast']","['Tackle', 'Ember']",100.0,3,3453,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
816,Sobble,132,79,137,['Water'],Standard,"['Water Pulse', 'Surf']","['Pound', 'Water Gun']",0.0,3,1255,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
817,Drizzile,186,113,163,['Water'],Standard,"['Water Pulse', 'Surf']","['Pound', 'Water Gun']",25.0,3,2167,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
818,Inteleon,262,142,172,['Water'],Standard,"['Water Pulse', 'Surf', 'Shadow Ball']","['Pound', 'Water Gun']",100.0,3,3391,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
819,Skwovet,95,86,172,['Normal'],Standard,"['Body Slam', 'Crunch', 'Trailblaze']","['Tackle', 'Bite', 'Bullet Seed']",0.0,1,1080,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
820,Greedent,160,156,260,['Normal'],Standard,"['Body Slam', 'Crunch', 'Trailblaze']","['Tackle', 'Bite', 'Bullet Seed', 'Mud Shot']",50.0,1,2711,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
821,Rookidee,88,67,116,['Flying'],Standard,"['Drill Peck', 'Brave Bird']","['Peck', 'Air Slash']",0.0,1,762,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
822,Corvisquire,129,110,169,['Flying'],Standard,"['Drill Peck', 'Brave Bird']","['Peck', 'Air Slash']",25.0,1,1560,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
823,Corviknight,163,192,221,"['Flying', 'Steel']",Standard,"['Drill Peck', 'Brave Bird', 'Iron Head']","['Steel Wing', 'Air Slash']",100.0,1,2811,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
824,Blipbug,46,67,93,['Bug'],Standard,['Struggle'],['Struggle Bug'],0.0,1,410,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
825,Dottler,87,157,137,"['Bug', 'Psychic']",Standard,"['Bug Buzz', 'Psychic']","['Struggle Bug', 'Confusion']",25.0,1,1178,0.1,-1.0,-1.0,0.0,1.6,0.2,False,False,False,False,False,False
826,Orbeetle,156,240,155,"['Bug', 'Psychic']",Standard,"['Bug Buzz', 'Psychic']","['Struggle Bug', 'Confusion']",100.0,1,2543,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
827,Nickit,85,82,120,['Dark'],Standard,"['Night Slash', 'Play Rough']","['Quick Attack', 'Snarl']",0.0,1,817,0.4,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
828,Thievul,172,164,172,['Dark'],Standard,"['Night Slash', 'Play Rough']","['Quick Attack', 'Snarl']",50.0,1,2444,0.4,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
829,Gossifleur,70,104,120,['Grass'],Standard,"['Energy Ball', 'Grass Knot']","['Razor Leaf', 'Bullet Seed']",0.0,3,769,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
830,Eldegoss,148,211,155,['Grass'],Standard,"['Energy Ball', 'Grass Knot']","['Razor Leaf', 'Bullet Seed']",50.0,3,2282,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
831,Wooloo,76,97,123,['Normal'],Standard,"['Wild Charge', 'Payback', 'Stomp']","['Tackle', 'Take Down']",0.0,3,808,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
832,Dubwool,159,198,176,['Normal'],Standard,"['Wild Charge', 'Payback', 'Body Slam']","['Tackle', 'Take Down', 'Double Kick']",50.0,3,2507,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
833,Chewtle,114,85,137,['Water'],Standard,"['Body Slam', 'Surf']","['Water Gun', 'Bite']",0.0,3,1136,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
834,Drednaw,213,164,207,"['Water', 'Rock']",Standard,"['Body Slam', 'Surf', 'Rock Blast']","['Waterfall', 'Bite']",50.0,3,3247,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
835,Yamper,80,90,153,['Electric'],Standard,"['Crunch', 'Thunder']","['Spark', 'Bite']",0.0,1,901,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
836,Boltund,197,131,170,['Electric'],Standard,"['Crunch', 'Thunder']","['Spark', 'Bite']",50.0,1,2489,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
837,Rolycoly,73,91,102,['Rock'],Standard,"['Rock Blast', 'Rock Slide']","['Smack Down', 'Tackle']",0.0,3,700,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
838,Carkol,114,157,190,"['Rock', 'Fire']",Standard,"['Rock Blast', 'Rock Slide', 'Flame Charge']","['Smack Down', 'Incinerate']",25.0,3,1730,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
839,Coalossal,146,198,242,"['Rock', 'Fire']",Standard,"['Rock Blast', 'Rock Slide', 'Flame Charge']","['Smack Down', 'Incinerate']",100.0,3,2691,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
840,Applin,71,116,120,"['Grass', 'Dragon']",Standard,['Struggle'],['Astonish'],0.0,5,817,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
841,Flapple,214,144,172,"['Grass', 'Dragon']",Standard,"['Dragon Pulse', 'Fly', 'Outrage', 'Seed Bomb']","['Bullet Seed', 'Dragon Breath']",400.0,5,2821,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
842,Appletun,178,146,242,"['Grass', 'Dragon']",Standard,"['Dragon Pulse', 'Energy Ball', 'Outrage', 'Seed Bomb']","['Bullet Seed', 'Astonish']",400.0,5,2805,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
843,Silicobra,103,123,141,['Ground'],Standard,"['Dig', 'Bulldoze', 'Earth Power']","['Mud Slap', 'Mud Shot']",0.0,3,1237,0.3,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
844,Sandaconda,202,207,176,['Ground'],Standard,"['Dig', 'Bulldoze', 'Earth Power']","['Mud Slap', 'Mud Shot']",50.0,3,3192,0.3,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
845,Cramorant,173,163,172,"['Flying', 'Water']",Standard,"['Drill Peck', 'Fly', 'Hydro Pump']","['Peck', 'Water Gun']",0.0,3,2450,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
846,Arrokuda,118,72,121,['Water'],Standard,"['Crunch', 'Aqua Jet', 'Close Combat']","['Waterfall', 'Bite', 'Peck']",0.0,3,1033,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
847,Barraskewda,258,127,156,['Water'],Standard,"['Crunch', 'Aqua Jet', 'Close Combat']","['Waterfall', 'Bite', 'Peck']",50.0,3,3039,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
848,Toxel,97,65,120,"['Electric', 'Poison']",Standard,['Power Up Punch'],['Acid'],0.0,5,831,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
849,Toxtricity,224,140,181,"['Electric', 'Poison']",Standard,"['Acid Spray', 'Discharge', 'Wild Charge', 'Power Up Punch']","['Acid', 'Spark', 'Poison Jab']",50.0,5,2976,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
850,Sizzlipede,118,90,137,"['Fire', 'Bug']",Standard,"['Heat Wave', 'Bug Buzz', 'Crunch']","['Bug Bite', 'Ember']",0.0,5,1200,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
851,Centiskorch,220,158,225,"['Fire', 'Bug']",Standard,"['Heat Wave', 'Bug Buzz', 'Crunch', 'Lunge']","['Bug Bite', 'Ember']",50.0,5,3421,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
852,Clobbopus,121,103,137,['Fighting'],Standard,"['Brick Break', 'Super Power', 'Ice Punch']",['Rock Smash'],0.0,3,1301,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
853,Grapploct,209,162,190,['Fighting'],Standard,"['Brick Break', 'Super Power', 'Ice Punch', 'Surf']","['Rock Smash', 'Waterfall']",50.0,3,3048,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
854,Sinistea,134,96,120,['Ghost'],Standard,"['Shadow Ball', 'Dark Pulse', 'Psychic']","['Astonish', 'Sucker Punch']",0.0,3,1303,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
855,Polteageist,248,189,155,['Ghost'],Standard,"['Shadow Ball', 'Dark Pulse', 'Psychic']","['Astonish', 'Sucker Punch', 'Hex']",50.0,3,3499,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
856,Hatenna,98,93,123,['Psychic'],Standard,"['Psybeam', 'Psychic', 'Dazzling Gleam']","['Confusion', 'Charm']",0.0,5,985,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
857,Hattrem,153,133,149,['Psychic'],Standard,"['Psybeam', 'Psychic', 'Dazzling Gleam']","['Confusion', 'Charm']",25.0,5,1870,0.3,-1.0,-1.0,0.05,1.6,0.2,False,False,False,False,False,False
858,Hatterene,237,182,149,"['Psychic', 'Fairy']",Standard,"['Psybeam', 'Psychic', 'Dazzling Gleam', 'Power Whip']","['Confusion', 'Charm', 'Psycho Cut']",100.0,5,3236,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
859,Impidimp,103,69,128,"['Dark', 'Fairy']",Standard,"['Foul Play', 'Dark Pulse', 'Play Rough']","['Bite', 'Sucker Punch']",0.0,5,924,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
860,Morgrem,145,102,163,"['Dark', 'Fairy']",Standard,"['Foul Play', 'Dark Pulse', 'Play Rough']","['Bite', 'Sucker Punch']",25.0,5,1649,0.3,-1.0,-1.0,0.05,1.6,0.2,False,False,False,False,False,False
861,Grimmsnarl,227,139,216,"['Dark', 'Fairy']",Standard,"['Foul Play', 'Dark Pulse', 'Play Rough', 'Power Up Punch']","['Bite', 'Sucker Punch', 'Low Kick']",100.0,5,3261,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
862,Obstagoon,180,194,212,"['Dark', 'Normal']",Standard,"['Cross Chop', 'Night Slash', 'Hyper Beam', 'Gunk Shot']","['Counter', 'Lick']",100.0,3,3034,0.3,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
863,Perrserker,195,162,172,['Steel'],Standard,"['Iron Head', 'Close Combat', 'Play Rough', 'Foul Play', 'Trailblaze']","['Metal Claw', 'Shadow Claw']",50.0,3,2729,0.3,-1.0,-1.0,0.45,1.6,0.2,False,True,True,True,False,True
864,Cursola,253,182,155,['Ghost'],Standard,"['Rock Blast', 'Brine', 'Night Shade', 'Shadow Ball']","['Astonish', 'Hex']",0.0,3,3504,0.3,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
865,Sirfetch’d,248,176,158,['Fighting'],Standard,"['Close Combat', 'Brave Bird', 'Leaf Blade', 'Night Slash']","['Counter', 'Fury Cutter']",50.0,3,3415,0.3,-1.0,-1.0,0.45,1.6,0.2,False,True,True,True,False,True
866,Mr. Rime,212,179,190,"['Ice', 'Psychic']",Standard,"['Psybeam', 'Psychic', 'Ice Punch', 'Icy Wind', 'Triple Axel']","['Confusion', 'Zen Headbutt', 'Ice Shard']",50.0,5,3234,0.13,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
867,Runerigus,163,237,151,"['Ground', 'Ghost']",Standard,"['Shadow Ball', 'Sand Tomb', 'Rock Tomb']","['Astonish', 'Shadow Claw']",50.0,3,2601,0.1,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
868,Milcery,90,97,128,['Fairy'],Standard,['Dazzling Gleam'],"['Tackle', 'Charm']",0.0,3,949,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
869,Alcremie,203,203,163,['Fairy'],Standard,"['Dazzling Gleam', 'Psyshock', 'Energy Ball']","['Tackle', 'Charm']",50.0,3,3068,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
870,Falinks,193,170,163,['Fighting'],Standard,"['Super Power', 'Brick Break', 'Megahorn']","['Rock Smash', 'Counter']",0.0,5,2696,0.3,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
871,Pincurchin,176,161,134,['Electric'],Standard,"['Discharge', 'Thunderbolt', 'Bubble Beam']","['Thunder Shock', 'Water Gun', 'Poison Jab']",0.0,5,2210,0.3,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
872,Snom,76,59,102,"['Ice', 'Bug']",Standard,"['Icy Wind', 'Bug Buzz']","['Powder Snow', 'Struggle Bug']",0.0,5,605,0.25,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
873,Frosmoth,230,155,172,"['Ice', 'Bug']",Standard,"['Icy Wind', 'Bug Buzz', 'Ice Beam', 'Hurricane']","['Powder Snow', 'Bug Bite']",50.0,5,3121,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
874,Stonjourner,222,182,225,['Rock'],Standard,"['Stone Edge', 'Rock Slide', 'Stomp']",['Rock Throw'],0.0,5,3682,0.1,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
875,Eiscue,148,195,181,['Ice'],Standard,"['Icy Wind', 'Weather Ball Ice', 'Surf']",['Powder Snow'],0.0,5,2362,0.1,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
876,Indeedee,184,184,172,"['Psychic', 'Normal']",Standard,"['Psybeam', 'Psychic', 'Energy Ball']",['Extrasensory'],0.0,3,2742,0.1,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
877,Morpeko,192,121,151,"['Electric', 'Dark']",Standard,"['Crunch', 'Payback', 'Thunderbolt', 'Wild Charge']","['Thunder Shock', 'Bite']",0.0,3,2222,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
878,Cufant,140,91,176,['Steel'],Standard,"['Iron Head', 'Dig', 'Play Rough']","['Tackle', 'Rock Smash']",0.0,5,1575,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
879,Copperajah,226,126,263,['Steel'],Standard,"['Iron Head', 'Dig', 'Play Rough', 'Heavy Slam']","['Tackle', 'Rock Smash']",50.0,5,3409,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
880,Dracozolt,195,165,207,"['Electric', 'Dragon']",Standard,"['Discharge', 'Dragon Pulse', 'Ancient Power']","['Dragon Tail', 'Thunder Shock']",0.0,5,2999,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
881,Arctozolt,190,166,207,"['Electric', 'Ice']",Standard,"['Discharge', 'Avalanche', 'Ancient Power']","['Powder Snow', 'Thunder Shock']",0.0,5,2936,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
882,Dracovish,175,185,207,"['Water', 'Dragon']",Standard,"['Brine', 'Dragon Pulse', 'Ancient Power']","['Dragon Breath', 'Water Gun']",0.0,5,2860,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
883,Arctovish,171,185,207,"['Water', 'Ice']",Standard,"['Brine', 'Avalanche', 'Ancient Power']","['Powder Snow', 'Water Gun']",0.0,5,2800,0.1,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
884,Duraludon,239,185,172,"['Steel', 'Dragon']",Standard,"['Flash Cannon', 'Dragon Claw', 'Hyper Beam']","['Dragon Tail', 'Metal Claw']",0.0,5,3509,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
885,Dreepy,117,61,99,"['Dragon', 'Ghost']",Standard,['Struggle'],"['Astonish', 'Quick Attack']",0.0,5,877,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
886,Drakloak,163,105,169,"['Dragon', 'Ghost']",Standard,"['Dragon Pulse', 'Shadow Ball', 'Outrage']","['Astonish', 'Dragon Tail']",25.0,5,1889,0.3,-1.0,-1.0,0.05,1.6,0.2,False,False,False,False,False,False
887,Dragapult,266,170,204,"['Dragon', 'Ghost']",Standard,"['Dragon Pulse', 'Shadow Ball', 'Outrage']","['Hex', 'Dragon Tail']",100.0,5,4041,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
888,Zacian,332,240,192,"['Fairy', 'Steel']",Legendary,"['Play Rough', 'Iron Head', 'Wild Charge', 'Close Combat']","['Metal Claw', 'Snarl', 'Quick Attack', 'Fire Fang']",0.0,20,5696,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
889,Zamazenta,250,292,192,"['Fighting', 'Steel']",Legendary,"['Moonblast', 'Iron Head', 'Crunch', 'Close Combat']","['Metal Claw', 'Snarl', 'Quick Attack', 'Ice Fang']",0.0,20,4773,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
890,Eternatus,251,505,452,"['Poison', 'Dragon']",Legendary,"['Cross Poison', 'Dragon Pulse', 'Flamethrower', 'Hyper Beam']","['Dragon Tail', 'Poison Jab']",0.0,20,9366,0.4,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
891,Kubfu,170,112,155,['Fighting'],Legendary,"['Brick Break', 'Dynamic Punch', 'Close Combat']","['Rock Smash', 'Counter']",0.0,20,1942,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
892,Urshifu,254,177,225,"['Fighting', 'Water']",Legendary,"['Brick Break', 'Dynamic Punch', 'Close Combat', 'Aqua Jet']","['Rock Smash', 'Counter', 'Waterfall']",400.0,20,4126,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
893,Zarude,242,215,233,"['Dark', 'Grass']",Mythic,"['Power Whip', 'Energy Ball', 'Dark Pulse']","['Vine Whip', 'Bite']",0.0,20,4385,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
894,Regieleki,250,125,190,['Electric'],Legendary,"['Hyper Beam', 'Thunder', 'Zap Cannon']","['Thunder Shock', 'Lock On', 'Volt Switch']",0.0,20,3207,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
895,Regidrago,202,101,400,['Dragon'],Legendary,"['Hyper Beam', 'Outrage', 'Dragon Pulse', 'Breaking Swipe']",['Bite'],0.0,20,3402,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
896,Glastrier,246,223,225,['Ice'],Legendary,"['Avalanche', 'Icy Wind', 'Bulldoze']","['Tackle', 'Take Down']",0.0,20,4457,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
897,Spectrier,273,146,205,['Ghost'],Legendary,"['Shadow Ball', 'Foul Play', 'Bulldoze']","['Tackle', 'Take Down']",0.0,20,3872,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
